cluster index	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)	G1	G2	G3	G4	G5	G6	AllFiles	AllGroups	DefaultGroups	RTMean	RTStdErr	ProteoSAFeClusterLink	UniqueFileSourcesCount	EvenOdd	LibraryID	NumberOrganismIDs	AllOrganisms	componentindex
879	1	425.376	1	425.376	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:879###	 	G1,	812.815	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=879	1	0	NCGC00385747-01!	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE;	23
3430	1	599.262	1	599.262	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:3430###	 	G1,	548.865	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=3430	1	1	N/A	0	N/A	1058
3431	1	599.263	1	599.263	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:3431###	 	G1,	460.308	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=3431	1	1	N/A	0	N/A	-1
874	1	425.375	1	425.375	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:874###	 	G1,	986.644	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=874	1	0	NCGC00385747-01!	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE;	23
3433	1	599.284	1	599.284	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:3433###	 	G1,	436.476	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=3433	1	1	NCGC00385281-01_C33H42O10_1H-Cyclopent[a]-s-indacen-1-one, 4,8,9a-tris(acetyloxy)-7-(benzoyloxy)tetradecahydro-4a-hydroxy-2,2,3b,6,8a-pentamethyl-, (3aS,3bS,4R,4aR,6S,7S,7aR,8R,8aR,9aS)-	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE;	4
3434	1	599.284	1	599.284	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:3434###	 	G1,	288.795	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=3434	1	1	NCGC00385281-01_C33H42O10_1H-Cyclopent[a]-s-indacen-1-one, 4,8,9a-tris(acetyloxy)-7-(benzoyloxy)tetradecahydro-4a-hydroxy-2,2,3b,6,8a-pentamethyl-, (3aS,3bS,4R,4aR,6S,7S,7aR,8R,8aR,9aS)-	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE;	94
873	1	425.375	1	425.375	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:873###	 	G1,	916.698	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=873	1	0	NCGC00385747-01!	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE;	-1
3436	1	599.298	1	599.298	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:3436###	 	G1,	657.748	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=3436	1	1	N/A	0	N/A	-1
3437	1	599.299	1	599.299	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:3437###	 	G1,	623.478	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=3437	1	1	N/A	0	N/A	-1
2741	1	544.449	1	544.449	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:2741###	 	G1,	1091.12	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2741	1	1	N/A	0	N/A	-1
2740	1	544.437	1	544.437	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:2740###	 	G1,	994.17	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2740	1	1	N/A	0	N/A	56
2743	1	545.117	1	545.117	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:2743###	 	G1,	758.322	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2743	1	1	N/A	0	N/A	-1
2742	1	544.49	1	544.49	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:2742###	 	G1,	947.184	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2742	1	1	N/A	0	N/A	34
2745	1	545.346	1	545.346	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:2745###	 	G1,	740.405	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2745	1	0	N/A	0	N/A	-1
2744	1	545.286	1	545.286	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:2744###	 	G1,	612.954	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2744	1	0	N/A	0	N/A	-1
2747	1	545.401	1	545.401	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:2747###	 	G1,	1009.12	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2747	1	0	N/A	0	N/A	-1
2746	1	545.347	1	545.347	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:2746###	 	G1,	639.254	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2746	1	0	N/A	0	N/A	442
4844	1	734.314	1	734.314	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:4844###	 	G1,	520.542	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=4844	1	0	N/A	0	N/A	26
2748	1	545.434	1	545.434	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:2748###	 	G1,	1042.07	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2748	1	0	N/A	0	N/A	23
4846	1	734.318	1	734.318	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:4846###	 	G1,	541.342	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=4846	1	0	N/A	0	N/A	-1
4847	1	734.318	1	734.318	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:4847###	 	G1,	505.417	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=4847	1	0	N/A	0	N/A	32
4840	1	733.569	1	733.569	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:4840###	 	G1,	1081.51	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=4840	1	0	N/A	0	N/A	1789
4841	1	733.591	1	733.591	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:4841###	 	G1,	757.614	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=4841	1	0	N/A	0	N/A	218
4842	1	734.171	1	734.171	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:4842###	 	G1,	154.688	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=4842	1	0	N/A	0	N/A	-1
2038	1	494.383	1	494.383	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:2038###	 	G1,	668.766	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2038	1	1	N/A	0	N/A	-1
5201	1	808.556	1	808.556	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:5201###	 	G1,	879.336	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=5201	1	1	N/A	0	N/A	1824
5200	1	808.556	1	808.556	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:5200###	 	G1,	743.88	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=5200	1	1	N/A	0	N/A	49
5203	1	808.591	1	808.591	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:5203###	 	G1,	1013.77	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=5203	1	1	N/A	0	N/A	49
5202	1	808.567	1	808.567	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:5202###	 	G1,	579.161	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=5202	1	1	N/A	0	N/A	-1
5205	1	809.63	1	809.63	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:5205###	 	G1,	1099.6	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=5205	1	0	N/A	0	N/A	-1
5204	1	808.63	1	808.63	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:5204###	 	G1,	1098.92	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=5204	1	1	N/A	0	N/A	392
5207	1	810.527	1	810.527	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:5207###	 	G1,	683.592	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=5207	1	1	N/A	0	N/A	-1
5206	1	810.525	1	810.525	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:5206###	 	G1,	602.322	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=5206	1	1	N/A	0	N/A	-1
5209	1	810.565	1	810.565	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:5209###	 	G1,	810.384	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=5209	1	1	N/A	0	N/A	-1
5208	1	810.534	1	810.534	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:5208###	 	G1,	709.452	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=5208	1	1	N/A	0	N/A	-1
3049	1	567.329	1	567.329	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:3049###	 	G1,	743.412	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=3049	1	0	N/A	0	N/A	87
3048	1	567.317	1	567.317	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:3048###	 	G1,	278.444	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=3048	1	0	N/A	0	N/A	-1
3041	1	566.475	1	566.475	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:3041###	 	G1,	1009.34	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=3041	1	1	N/A	0	N/A	-1
3040	1	566.463	1	566.463	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:3040###	 	G1,	1094.89	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=3040	1	1	N/A	0	N/A	1673
3043	1	566.559	1	566.559	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:3043###	 	G1,	796.26	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=3043	1	1	N/A	0	N/A	-1
3042	1	566.526	1	566.526	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:3042###	 	G1,	825.954	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=3042	1	1	N/A	0	N/A	-1
3045	1	567.293	1	567.293	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:3045###	 	G1,	455.137	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=3045	1	0	NCGC00384679-01_C33H44O9_(1S,2S,3aR,4S,5S,6E,9R,11R,12E,13aS)-4,9,11-Triacetoxy-3a-hydroxy-2,5,8,8,12-pentamethyl-2,3,3a,4,5,8,9,10,11,13a-decahydro-1H-cyclopenta[12]annulen-1-yl benzoate	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE;	-1
3044	1	567.267	1	567.267	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:3044###	 	G1,	303.916	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=3044	1	1	N/A	0	N/A	-1
3047	1	567.295	1	567.295	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:3047###	 	G1,	526.814	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=3047	1	0	NCGC00384679-01_C33H44O9_(1S,2S,3aR,4S,5S,6E,9R,11R,12E,13aS)-4,9,11-Triacetoxy-3a-hydroxy-2,5,8,8,12-pentamethyl-2,3,3a,4,5,8,9,10,11,13a-decahydro-1H-cyclopenta[12]annulen-1-yl benzoate	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE;	-1
3046	1	567.294	1	567.294	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:3046###	 	G1,	518.653	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=3046	1	0	N/A	0	N/A	1697
1094	1	441.227	1	441.227	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:1094###	 	G1,	517.399	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1094	1	0	N/A	0	N/A	55
1095	1	441.335	1	441.335	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:1095###	 	G1,	345.535	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1095	1	0	N/A	0	N/A	-1
1096	1	441.335	1	441.335	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:1096###	 	G1,	521.154	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1096	1	0	N/A	0	N/A	-1
1097	1	441.335	1	441.335	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:1097###	 	G1,	841.704	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1097	1	0	NCGC00169592-02_C29H46O4_3aH-Cyclopenta[a]chrysene-3a-carboxylic acid, 1-acetyleicosahydro-9-hydroxy-5a,5b,8,8,11a-pentamethyl-, (1R,3aS,5aR,5bR,9S,11aR)-	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE;	30
1090	1	440.389	1	440.389	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:1090###	 	G1,	1023.51	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1090	1	1	N/A	0	N/A	-1
1091	1	440.445	1	440.445	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:1091###	 	G1,	1141.1	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1091	1	1	N/A	0	N/A	17
1092	1	440.446	1	440.446	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:1092###	 	G1,	1170.2	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1092	1	1	N/A	0	N/A	17
1093	1	441.226	1	441.226	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:1093###	 	G1,	448.752	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1093	1	0	N/A	0	N/A	55
1912	1	487.268	1	487.268	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:1912###	 	G1,	423.039	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1912	1	0	N/A	0	N/A	75
1098	1	441.335	1	441.335	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:1098###	 	G1,	448.508	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1098	1	0	N/A	0	N/A	-1
1099	1	441.336	1	441.336	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:1099###	 	G1,	545.132	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1099	1	0	N/A	0	N/A	-1
1915	1	487.283	1	487.283	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:1915###	 	G1,	596.514	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1915	1	0	N/A	0	N/A	742
1322	1	455.385	1	455.385	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:1322###	 	G1,	862.896	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1322	1	0	N/A	0	N/A	-1
1323	1	455.386	1	455.386	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:1323###	 	G1,	630.197	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1323	1	0	N/A	0	N/A	-1
1320	1	455.383	1	455.383	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:1320###	 	G1,	612.888	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1320	1	0	N/A	0	N/A	-1
1321	1	455.385	1	455.385	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:1321###	 	G1,	792.752	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1321	1	0	N/A	0	N/A	1350
1326	1	455.386	1	455.386	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:1326###	 	G1,	883.686	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1326	1	0	N/A	0	N/A	-1
1327	1	455.386	1	455.386	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:1327###	 	G1,	808.095	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1327	1	0	N/A	0	N/A	-1
1914	1	487.283	1	487.283	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:1914###	 	G1,	693.546	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1914	1	0	N/A	0	N/A	742
1325	1	455.386	1	455.386	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:1325###	 	G1,	1109.57	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1325	1	0	N/A	0	N/A	1095
1328	1	455.386	1	455.386	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:1328###	 	G1,	951.703	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1328	1	0	N/A	0	N/A	1095
1329	1	455.386	1	455.386	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:1329###	 	G1,	679.878	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1329	1	0	N/A	0	N/A	-1
1916	1	487.306	1	487.306	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:1916###	 	G1,	557.125	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1916	1	0	N/A	0	N/A	664
3958	1	640.332	1	640.332	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:3958###	 	G1,	322.65	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=3958	1	1	N/A	0	N/A	-1
3953	1	639.509	1	639.509	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:3953###	 	G1,	1072.58	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=3953	1	0	N/A	0	N/A	-1
3952	1	639.508	1	639.508	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:3952###	 	G1,	1178.43	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=3952	1	0	N/A	0	N/A	-1
3951	1	639.484	1	639.484	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:3951###	 	G1,	918.78	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=3951	1	0	N/A	0	N/A	232
3950	1	639.461	1	639.461	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:3950###	 	G1,	809.898	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=3950	1	0	N/A	0	N/A	579
3957	1	640.31	1	640.31	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:3957###	 	G1,	451.188	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=3957	1	0	N/A	0	N/A	812
3956	1	639.638	1	639.638	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:3956###	 	G1,	561.236	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=3956	1	0	N/A	0	N/A	-1
3955	1	1278.11	2	639.555	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:3955###	 	G1,	715.104	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=3955	1	1	N/A	0	N/A	1559
3954	1	639.513	1	639.513	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:3954###	 	G1,	1120.92	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=3954	1	0	N/A	0	N/A	-1
1546	1	468.395	1	468.395	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:1546###	 	G1,	843.63	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1546	1	1	N/A	0	N/A	45
4062	1	646.496	1	646.496	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:4062###	 	G1,	909.198	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=4062	1	1	N/A	0	N/A	338
4063	1	646.537	1	646.537	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:4063###	 	G1,	1000.89	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=4063	1	1	N/A	0	N/A	48
4060	1	646.464	1	646.464	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:4060###	 	G1,	917.562	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=4060	1	1	N/A	0	N/A	1749
4061	1	646.485	1	646.485	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:4061###	 	G1,	719.382	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=4061	1	1	N/A	0	N/A	240
4066	1	647.447	1	647.447	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:4066###	 	G1,	382.581	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=4066	1	0	N/A	0	N/A	-1
4067	1	647.469	1	647.469	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:4067###	 	G1,	977.406	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=4067	1	0	N/A	0	N/A	-1
4064	1	646.544	1	646.544	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:4064###	 	G1,	1064.83	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=4064	1	1	N/A	0	N/A	48
4065	1	647.447	1	647.447	0	1	0	0	0	0	0	spectral_data_ms2_BioCorrected.mgf:4065###	 	G1,	232.526	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=4065	1	0	N/A	0	N/A	-1
